,movieId,Frequency
1922,34332,12
1923,42011,12
1924,2176,12
1925,1689,12
1926,102123,12
1927,3688,12
1928,678,12
1929,69526,12
1930,4958,12
1931,139385,12
1932,2142,12
1933,1797,12
1934,48043,12
1935,3633,12
1936,3469,12
1937,943,12
1938,861,12
1939,1389,12
1940,3130,12
1941,3134,12
1942,5419,12
1943,92,12
1944,59900,12
1945,2383,12
1946,3478,12
1947,3594,12
1948,7149,12
1949,991,12
1950,52328,11
1951,2888,11
1952,3398,11
1953,714,11
1954,448,11
1955,1126,11
1956,907,11
1957,81564,11
1958,52885,11
1959,2574,11
1960,3316,11
1961,839,11
1962,3629,11
1963,64716,11
1964,3649,11
1965,421,11
1966,27721,11
1967,2829,11
1968,53123,11
1969,2827,11
1970,6857,11
1971,3566,11
1972,3675,11
1973,3565,11
1974,8132,11
1975,4056,11
1976,4121,11
1977,2806,11
1978,3564,11
1979,98961,11
1980,1066,11
1981,7569,11
1982,103042,11
1983,2726,11
1984,518,11
1985,87869,11
1986,106072,11
1987,1939,11
1988,3484,11
1989,3991,11
1990,106002,11
1991,1627,11
1992,2946,11
1993,3972,11
1994,7132,11
1995,47997,11
1996,3917,11
1997,550,11
1998,8907,11
1999,1007,11
2000,104913,11
2001,68135,11
2002,3873,11
2003,41571,11
2004,938,11
2005,2952,11
2006,108190,11
2007,6944,11
2008,1099,11
2009,4041,11
2010,947,11
2011,948,11
2012,3812,11
2013,4020,11
2014,2961,11
2015,1833,11
2016,3521,11
2017,8860,11
2018,3505,11
2019,47518,11
2020,4017,11
2021,50068,11
2022,8865,11
2023,7263,11
2024,4010,11
2025,37727,11
2026,848,11
2027,3051,11
2028,63876,11
2029,5693,11
2030,36401,11
2031,1241,11
2032,4326,11
2033,63859,11
2034,3070,11
2035,5541,11
2036,81932,11
2037,3155,11
2038,59387,11
2039,3061,11
2040,3071,11
2041,3270,11
2042,2372,11
2043,1277,11
2044,4406,11
2045,5110,11
2046,2367,11
2047,2202,11
2048,5146,11
2049,2363,11
2050,258,11
2051,5785,11
2052,93,11
2053,2360,11
2054,2357,11
2055,102,11
2056,2348,11
2057,2349,11
2058,5283,11
2059,3062,11
2060,5313,11
2061,1359,11
2062,3179,11
2063,15,11
2064,58025,11
2065,35,11
2066,1187,11
2067,4225,11
2068,3274,11
2069,156,11
2070,2122,11
2071,2279,11
2072,2390,11
2073,2522,11
2074,3194,11
2075,366,11
2076,2259,11
2077,58295,11
2078,4558,11
2079,6380,11
2080,6548,11
2081,4814,11
2082,4873,11
2083,31221,10
2084,3102,10
2085,3503,10
2086,2392,10
2087,5293,10
2088,2935,10
2089,2356,10
2090,5294,10
2091,7163,10
2092,2745,10
2093,3927,10
2094,7158,10
2095,126,10
2096,3871,10
2097,2155,10
2098,5303,10
2099,2732,10
2100,103341,10
2101,5446,10
2102,102903,10
2103,631,10
2104,1848,10
2105,4673,10
2106,3200,10
2107,3477,10
2108,1457,10
2109,7256,10
2110,4210,10
2111,4679,10
2112,1753,10
2113,3125,10
2114,148626,10
2115,1414,10
2116,45672,10
2117,2822,10
2118,92420,10
2119,4914,10
2120,1419,10
2121,2867,10
2122,2866,10
2123,71899,10
2124,4903,10
2125,95441,10
2126,4846,10
2127,3653,10
2128,30,10
2129,4887,10
2130,8373,10
2131,44694,10
2132,3618,10
2133,4992,10
2134,4994,10
2135,64,10
2136,5025,10
2137,7387,10
2138,80906,10
2139,688,10
2140,694,10
2141,946,10
2142,46965,10
2143,6586,10
2144,82,10
2145,2203,10
2146,1683,10
2147,78,10
2148,33162,10
2149,5066,10
2150,1399,10
2151,3707,10
2152,59501,10
2153,96737,10
2154,2802,10
2155,5026,10
2156,104879,10
2157,3213,10
2158,2123,10
2159,3350,10
2160,4280,10
2161,3429,10
2162,3053,10
2163,68073,10
2164,6975,10
2165,1991,10
2166,482,10
2167,87430,10
2168,115149,10
2169,365,10
2170,2639,10
2171,62849,10
2172,1963,10
2173,116823,10
2174,3251,10
2175,2439,10
2176,6753,10
2177,5944,10
2178,37731,10
2179,2042,10
2180,4036,10
2181,6001,10
2182,34542,10
2183,1603,10
2184,330,10
2185,3397,10
2186,3268,10
2187,3265,10
2188,52458,10
2189,25771,10
2190,6879,10
2191,6881,10
2192,1150,10
2193,38886,10
2194,2596,10
2195,1232,10
2196,6890,10
2197,6932,10
2198,6104,10
2199,86880,10
2200,2068,10
2201,2497,10
2202,76077,10
2203,1615,10
2204,4247,10
2205,1949,10
2206,2524,10
2207,1931,10
2208,118696,10
2209,2107,10
2210,3011,10
2211,1018,10
2212,84392,10
2213,1016,10
2214,105504,10
2215,1014,10
2216,3978,10
2217,3308,10
2218,7013,10
2219,407,10
2220,1643,10
2221,6595,10
2222,6552,10
2223,67997,10
2224,2693,10
2225,2860,10
2226,1034,10
2227,2106,10
2228,6709,10
2229,5876,10
2230,1191,10
2231,3066,10
2232,206,10
2233,3439,10
2234,64620,10
2235,3997,10
2236,5650,10
2237,2099,10
2238,521,10
2239,4228,10
2240,3987,10
2241,537,10
2242,5540,10
2243,2668,10
2244,332,10
2245,1192,9
2246,3606,9
2247,3135,9
2248,1699,9
2249,27808,9
2250,1176,9
2251,85774,9
2252,3030,9
2253,2877,9
2254,1707,9
2255,1681,9
2256,86377,9
2257,89804,9
2258,88405,9
2259,30822,9
2260,3077,9
2261,1011,9
2262,1648,9
2263,79695,9
2264,1346,9
2265,32029,9
2266,3189,9
2267,2921,9
2268,3445,9
2269,3099,9
2270,1483,9
2271,1050,9
2272,73268,9
2273,3388,9
2274,90405,9
2275,2906,9
2276,1446,9
2277,87520,9
2278,2901,9
2279,1301,9
2280,3529,9
2281,3111,9
2282,1431,9
2283,3538,9
2284,34072,9
2285,43936,9
2286,91630,9
2287,891,9
2288,48082,9
2289,1425,9
2290,8507,9
2291,67087,9
2292,4102,9
2293,445,9
2294,52952,9
2295,6755,9
2296,429,9
2297,52975,9
2298,422,9
2299,2549,9
2300,6666,9
2301,4190,9
2302,2521,9
2303,2518,9
2304,110730,9
2305,2034,9
2306,369,9
2307,2575,9
2308,446,9
2309,2583,9
2310,506,9
2311,544,9
2312,48997,9
2313,522,9
2314,49649,9
2315,2644,9
2316,4006,9
2317,4021,9
2318,4066,9
2319,107348,9
2320,4040,9
2321,2612,9
2322,1975,9
2323,464,9
2324,2594,9
2325,4291,9
2326,6367,9
2327,6303,9
2328,56251,9
2329,61240,9
2330,5401,9
2331,2162,9
2332,2163,9
2333,2178,9
2334,4681,9
2335,2183,9
2336,2121,9
2337,2331,9
2338,142488,9
2339,4970,9
2340,4967,9
2341,42,9
2342,152081,9
2343,155,9
2344,2120,9
2345,54881,9
2346,6058,9
2347,55052,9
2348,2473,9
2349,4372,9
2350,270,9
2351,114662,9
2352,2069,9
2353,4427,9
2354,4557,9
2355,55442,9
2356,117529,9
2357,5900,9
2358,213,9
2359,2093,9
2360,2414,9
2361,1934,9
2362,6777,9
2363,7091,9
2364,1769,9
2365,806,9
2366,3836,9
2367,3705,9
2368,766,9
2369,574,9
2370,1821,9
2371,71264,9
2372,3811,9
2373,3684,9
2374,97306,9
2375,1827,9
2376,662,9
2377,627,9
2378,69306,9
2379,7327,9
2380,7265,9
2381,1836,9
2382,3841,9
2383,3929,9
2384,71211,9
2385,548,9
2386,7063,9
2387,2793,9
2388,2846,9
2389,97923,9
2390,3950,9
2391,2796,9
2392,711,9
2393,8337,9
2394,1799,9
2395,95875,9
2396,1924,9
2397,3760,9
2398,7482,9
2399,48696,9
2400,558,9
2401,5504,8
2402,159,8
2403,157,8
2404,84374,8
2405,83613,8
2406,83349,8
2407,1340,8
2408,3734,8
2409,4564,8
2410,30816,8
2411,169,8
2412,5881,8
2413,85131,8
2414,84772,8
2415,3243,8
2416,5621,8
2417,1046,8
2418,8157,8
2419,3677,8
2420,83134,8
2421,93363,8
2422,5147,8
2423,3167,8
2424,4728,8
2425,1392,8
2426,5074,8
2427,5055,8
2428,68,8
2429,1401,8
2430,5008,8
2431,810,8
2432,3646,8
2433,4936,8
2434,4835,8
2435,13,8
2436,32598,8
2437,136864,8
2438,97,8
2439,5339,8
2440,128360,8
2441,4616,8
2442,8154,8
2443,132,8
2444,5955,8
2445,3672,8
2446,5312,8
2447,8633,8
2448,5309,8
2449,3182,8
2450,5296,8
2451,5292,8
2452,4678,8
2453,8640,8
2454,917,8
2455,112138,8
2456,115210,8
2457,3422,8
2458,7154,8
2459,4090,8
2460,86833,8
2461,3896,8
2462,452,8
2463,89470,8
2464,103335,8
2465,3405,8
2466,3412,8
2467,4052,8
2468,1111,8
2469,3925,8
2470,1085,8
2471,1083,8
2472,996,8
2473,851,8
2474,8973,8
2475,4037,8
2476,469,8
2477,8969,8
2478,7084,8
2479,107141,8
2480,3436,8
2481,106766,8
2482,87485,8
2483,495,8
2484,7060,8
2485,3957,8
2486,7036,8
2487,3963,8
2488,1130,8
2489,7285,8
2490,5959,8
2491,8808,8
2492,735,8
2493,98491,8
2494,112623,8
2495,112175,8
2496,4340,8
2497,99112,8
2498,6297,8
2499,100383,8
2500,3266,8
2501,328,8
2502,7419,8
2503,340,8
2504,7371,8
2505,3272,8
2506,27846,8
2507,3501,8
2508,3296,8
2509,6618,8
2510,3516,8
2511,27801,8
2512,4187,8
2513,6663,8
2514,3310,8
2515,4167,8
2516,650,8
2517,86190,8
2518,1161,8
2519,4149,8
2520,4144,8
2521,26729,8
2522,58293,8
2523,4880,8
2524,2940,8
2525,42723,8
2526,55830,8
2527,2385,8
2528,78209,8
2529,1984,8
2530,1983,8
2531,2883,8
2532,2159,8
2533,36708,8
2534,52287,8
2535,55995,8
2536,36525,8
2537,74545,8
2538,2374,8
2539,79185,8
2540,1969,8
2541,51084,8
2542,2870,8
2543,1487,8
2544,2166,8
2545,56145,8
2546,1935,8
2547,2361,8
2548,2862,8
2549,43396,8
2550,2561,8
2551,48304,8
2552,1995,8
2553,2978,8
2554,2988,8
2555,62999,8
2556,55232,8
2557,2043,8
2558,2071,8
2559,1633,8
2560,64034,8
2561,2436,8
2562,2038,8
2563,55721,8
2564,2084,8
2565,37830,8
2566,2429,8
2567,2517,8
2568,2027,8
2569,2530,8
2570,1658,8
2571,1665,8
2572,1667,8
2573,53464,8
2574,2546,8
2575,2408,8
2576,2184,8
2577,66203,8
2578,2290,8
2579,2296,8
2580,1862,8
2581,58299,8
2582,2263,8
2583,2787,8
2584,71156,8
2585,2236,8
2586,1856,8
2587,47640,8
2588,53956,7
2589,69951,7
2590,111364,7
2591,1646,7
2592,7460,7
2593,54004,7
2594,53953,7
2595,1005,7
2596,2925,7
2597,111360,7
2598,7064,7
2599,4255,7
2600,700,7
2601,4211,7
2602,71033,7
2603,414,7
2604,7439,7
2605,2532,7
2606,973,7
2607,691,7
2608,69640,7
2609,2017,7
2610,64983,7
2611,90531,7
2612,3513,7
2613,7367,7
2614,3480,7
2615,2504,7
2616,8916,7
2617,2905,7
2618,112290,7
2619,3733,7
2620,98154,7
2621,4357,7
2622,302,7
2623,2052,7
2624,6269,7
2625,313,7
2626,321,7
2627,3728,7
2628,326,7
2629,3430,7
2630,8965,7
2631,111781,7
2632,3747,7
2633,347,7
2634,70293,7
2635,1051,7
2636,73023,7
2637,4292,7
2638,352,7
2639,358,7
2640,3736,7
2641,40732,7
2642,7766,7
2643,7573,7
2644,46335,7
2645,99007,7
2646,4275,7
2647,8827,7
2648,7980,7
2649,2757,7
2650,103141,7
2651,611,7
2652,1752,7
2653,51077,7
2654,71379,7
2655,505,7
2656,1940,7
2657,48982,7
2658,1938,7
2659,48877,7
2660,1863,7
2661,8542,7
2662,7137,7
2663,829,7
2664,1726,7
2665,2709,7
2666,7001,7
2667,94018,7
2668,1727,7
2669,1929,7
2670,94466,7
2671,67197,7
2672,8370,7
2673,1913,7
2674,71530,7
2675,68159,7
2676,7046,7
2677,3946,7
2678,841,7
2679,71520,7
2680,7161,7
2681,106918,7
2682,90746,7
2683,8169,7
2684,1897,7
2685,7348,7
2686,47200,7
2687,7324,7
2688,433,7
2689,635,7
2690,6774,7
2691,444,7
2692,8042,7
2693,2889,7
2694,451,7
2695,96588,7
2696,43928,7
2697,71135,7
2698,7255,7
2699,3682,7
2700,91535,7
2701,7235,7
2702,8666,7
2703,892,7
2704,65682,7
2705,4062,7
2706,6893,7
2707,45666,7
2708,2606,7
2709,51935,7
2710,463,7
2711,3569,7
2712,107406,7
2713,1113,7
2714,7045,7
2715,7649,7
2716,71,7
2717,56775,7
2718,2322,7
2719,5065,7
2720,56788,7
2721,27788,7
2722,3093,7
2723,122920,7
2724,4757,7
2725,2102,7
2726,55768,7
2727,62155,7
2728,5479,7
2729,27878,7
2730,61,7
2731,4787,7
2732,3324,7
2733,1453,7
2734,4799,7
2735,1363,7
2736,120799,7
2737,3330,7
2738,5747,7
2739,2401,7
2740,4587,7
2741,3342,7
2742,1498,7
2743,3063,7
2744,2165,7
2745,2351,7
2746,5269,7
2747,1306,7
2748,30820,7
2749,3054,7
2750,35957,7
2751,138036,7
2752,3079,7
2753,4642,7
2754,79592,7
2755,123,7
2756,2195,7
2757,1330,7
2758,1202,7
2759,3032,7
2760,36535,7
2761,132046,7
2762,1332,7
2763,3204,7
2764,139644,7
2765,82202,7
2766,84944,7
2767,4424,7
2768,3163,7
2769,4450,7
2770,6213,7
2771,6212,7
2772,2442,7
2773,4889,7
2774,3364,7
2775,4951,7
2776,27,7
2777,33154,7
2778,33171,7
2779,2453,7
2780,4432,7
2781,2456,7
2782,4941,7
2783,217,7
2784,114180,7
2785,2066,7
2786,3153,7
2787,4465,7
2788,55282,7
2789,5882,7
2790,1592,7
2791,1593,7
2792,74795,7
2793,33836,7
2794,2344,6
2795,1889,6
2796,569,6
2797,47999,6
2798,7614,6
2799,58156,6
2800,533,6
2801,2169,6
2802,7089,6
2803,1887,6
2804,3936,6
2805,2670,6
2806,60397,6
2807,58347,6
2808,5120,6
2809,58047,6
2810,7007,6
2811,7044,6
2812,3754,6
2813,48322,6
2814,60037,6
2815,5247,6
2816,4727,6
2817,70336,6
2818,4699,6
2819,5128,6
2820,2790,6
2821,2337,6
2822,5222,6
2823,7587,6
2824,4735,6
2825,58103,6
2826,1794,6
2827,3813,6
2828,7121,6
2829,5009,6
2830,2772,6
2831,2738,6
2832,55,6
2833,69644,6
2834,69406,6
2835,2769,6
2836,146656,6
2837,47423,6
2838,7380,6
2839,4802,6
2840,680,6
2841,7347,6
2842,57504,6
2843,4803,6
2844,3831,6
2845,59022,6
2846,2764,6
2847,7366,6
2848,2241,6
2849,63,6
2850,68848,6
2851,7123,6
2852,3865,6
2853,1875,6
2854,103772,6
2855,2287,6
2856,57528,6
2857,1865,6
2858,5106,6
2859,3773,6
2860,606,6
2861,704,6
2862,40,6
2863,2721,6
2864,612,6
2865,72,6
2866,99149,6
2867,59421,6
2868,7164,6
2869,2315,6
2870,1858,6
2871,102993,6
2872,7215,6
2873,291,6
2874,116,6
2875,4474,6
2876,4263,6
2877,64497,6
2878,4478,6
2879,119141,6
2880,4487,6
2881,5809,6
2882,388,6
2883,120466,6
2884,4234,6
2885,6535,6
2886,2097,6
2887,110553,6
2888,110127,6
2889,4220,6
2890,53550,6
2891,121231,6
2892,109848,6
2893,190,6
2894,5666,6
2895,2418,6
2896,2531,6
2897,4205,6
2898,6591,6
2899,122902,6
2900,179,6
2901,62394,6
2902,6436,6
2903,523,6
2904,55577,6
2905,112515,6
2906,6235,6
2907,4366,6
2908,6214,6
2909,6238,6
2910,4359,6
2911,4356,6
2912,2050,6
2913,4386,6
2914,4345,6
2915,4387,6
2916,6187,6
2917,111921,6
2918,6299,6
2919,331,6
2920,6101,6
2921,55267,6
2922,111659,6
2923,346,6
2924,2041,6
2925,6370,6
2926,62956,6
2927,2040,6
2928,2077,6
2929,111443,6
2930,6615,6
2931,5608,6
2932,2535,6
2933,4191,6
2934,2154,6
2935,132796,6
2936,456,6
2937,133419,6
2938,5391,6
2939,134170,6
2940,5385,6
2941,5364,6
2942,1977,6
2943,1976,6
2944,2607,6
2945,63062,6
2946,66297,6
2947,6954,6
2948,4649,6
2949,4654,6
2950,5316,6
2951,484,6
2952,2373,6
2953,49822,6
2954,106438,6
2955,513,6
2956,1943,6
2957,1942,6
2958,1941,6
2959,5415,6
2960,5420,6
2961,108945,6
2962,6731,6
2963,416,6
2964,5572,6
2965,6643,6
2966,4178,6
2967,6669,6
2968,5530,6
2969,171,6
2970,65130,6
2971,109578,6
2972,6724,6
2973,5524,6
2974,2119,6
2975,52604,6
2976,4155,6
2977,5489,6
2978,6763,6
2979,2148,6
2980,5452,6
2981,2568,6
2982,4124,6
2983,4117,6
2984,443,6
2985,55908,6
2986,149,6
2987,117,6
2988,33639,6
2989,742,6
2990,3519,6
2991,90439,6
2992,72171,6
2993,2266,6
2994,89904,6
2995,72395,6
2996,3483,6
2997,1649,6
2998,2924,6
2999,1647,6
3000,88812,6
3001,2932,6
3002,2936,6
3003,1006,6
3004,2943,6
3005,2956,6
3006,1612,6
3007,73344,6
3008,40339,6
3009,2970,6
3010,3426,6
3011,87222,6
3012,2907,6
3013,3537,6
3014,26084,6
3015,2891,6
3016,96110,6
3017,2815,6
3018,95088,6
3019,835,6
3020,3634,6
3021,44974,6
3022,2852,6
3023,8387,6
3024,94478,6
3025,3598,6
3026,71579,6
3027,93838,6
3028,8610,6
3029,3581,6
3030,71745,6
3031,71838,6
3032,3559,6
3033,3557,6
3034,2882,6
3035,44004,6
3036,935,6
3037,74532,6
3038,26131,6
3039,45732,6
3040,36276,6
3041,3238,6
3042,1480,6
3043,3074,6
3044,34338,6
3045,1474,6
3046,3208,6
3047,84187,6
3048,1460,6
3049,3090,6
3050,83132,6
3051,82852,6
3052,32296,6
3053,80219,6
3054,3181,6
3055,80693,6
3056,3177,6
3057,32898,6
3058,1390,6
3059,3127,6
3060,81782,6
3061,3145,6
3062,79242,6
3063,79057,6
3064,3379,6
3065,3040,6
3066,1128,6
3067,86347,6
3068,86345,6
3069,86320,6
3070,76293,6
3071,3347,6
3072,1554,6
3073,77658,6
3074,27317,6
3075,27478,6
3076,85881,6
3077,3015,6
3078,27803,6
3079,85510,6
3080,3299,6
3081,1526,6
3082,27815,6
3083,3286,6
3084,78574,6
3085,36527,6
3086,1503,6
3087,2810,6
3088,3457,6
3089,7706,6
3090,8014,6
3091,96829,6
3092,782,6
3093,71057,6
3094,7669,6
3095,7925,6
3096,7934,6
3097,46322,6
3098,7836,6
3099,2443,5
3100,2457,5
3101,1581,5
3102,26587,5
3103,2073,5
3104,5970,5
3105,255,5
3106,240,5
3107,26326,5
3108,7396,5
3109,2446,5
3110,4422,5
3111,26258,5
3112,259,5
3113,2458,5
3114,114935,5
3115,2460,5
3116,4409,5
3117,6062,5
3118,86644,5
3119,3387,5
3120,6170,5
3121,6184,5
3122,275,5
3123,278,5
3124,3392,5
3125,238,5
3126,47629,5
3127,4452,5
3128,2425,5
3129,1542,5
3130,4526,5
3131,27604,5
3132,5668,5
3133,4519,5
3134,191,5
3135,1162,5
3136,5680,5
3137,5686,5
3138,4508,5
3139,5707,5
3140,77800,5
3141,5784,5
3142,209,5
3143,6216,5
3144,5792,5
3145,3789,5
3146,62374,5
3147,2430,5
3148,2432,5
3149,26649,5
3150,86298,5
3151,3794,5
3152,1785,5
3153,4464,5
3154,5940,5
3155,5942,5
3156,55451,5
3157,3395,5
3158,38499,5
3159,287,5
3160,25750,5
3161,6413,5
3162,6428,5
3163,3738,5
3164,363,5
3165,1008,5
3166,6452,5
3167,6461,5
3168,7979,5
3169,101362,5
3170,4254,5
3171,3466,5
3172,64575,5
3173,2801,5
3174,53993,5
3175,1003,5
3176,40826,5
3177,6533,5
3178,390,5
3179,3819,5
3180,69606,5
3181,2029,5
3182,6538,5
3183,393,5
3184,2525,5
3185,101525,5
3186,72489,5
3187,6550,5
3188,4217,5
3189,89759,5
3190,4278,5
3191,54190,5
3192,72737,5
3193,2045,5
3194,2417,5
3195,112370,5
3196,3802,5
3197,74228,5
3198,39715,5
3199,6254,5
3200,6263,5
3201,3678,5
3202,1605,5
3203,97225,5
3204,112171,5
3205,6291,5
3206,3807,5
3207,2488,5
3208,1629,5
3209,2491,5
3210,4317,5
3211,6316,5
3212,2967,5
3213,2492,5
3214,47044,5
3215,4304,5
3216,73290,5
3217,111622,5
3218,6345,5
3219,1623,5
3220,3440,5
3221,73266,5
3222,5628,5
3223,4533,5
3224,86142,5
3225,5177,5
3226,2306,5
3227,98243,5
3228,140174,5
3229,32596,5
3230,2310,5
3231,3727,5
3232,66,5
3233,3096,5
3234,5021,5
3235,2789,5
3236,5040,5
3237,5047,5
3238,5048,5
3239,59725,5
3240,3091,5
3241,4744,5
3242,2206,5
3243,3723,5
3244,5108,5
3245,3086,5
3246,2327,5
3247,5114,5
3248,7570,5
3249,79428,5
3250,56715,5
3251,4723,5
3252,60161,5
3253,5159,5
3254,3218,5
3255,4978,5
3256,1365,5
3257,59126,5
3258,33880,5
3259,3142,5
3260,8,5
3261,2272,5
3262,4867,5
3263,4866,5
3264,70533,5
3265,2280,5
3266,26,5
3267,81784,5
3268,1427,5
3269,58303,5
3270,33834,5
3271,152077,5
3272,4912,5
3273,80862,5
3274,2255,5
3275,4929,5
3276,81537,5
3277,98124,5
3278,4954,5
3279,2250,5
3280,753,5
3281,1432,5
3282,4965,5
3283,59018,5
3284,4969,5
3285,4809,5
3286,34153,5
3287,4713,5
3288,4709,5
3289,3786,5
3290,3075,5
3291,78637,5
3292,1190,5
3293,27850,5
3294,4618,5
3295,37380,5
3296,5417,5
3297,2151,5
3298,85342,5
3299,7842,5
3300,27822,5
3301,37384,5
3302,2147,5
3303,5470,5
3304,5478,5
3305,5480,5
3306,2131,5
3307,5483,5
3308,55814,5
3309,55805,5
3310,4563,5
3311,5508,5
3312,5523,5
3313,3017,5
3314,27790,5
3315,4546,5
3316,1535,5
3317,4535,5
3318,178,5
3319,4212,5
3320,1216,5
3321,5387,5
3322,5382,5
3323,85022,5
3324,5220,5
3325,3225,5
3326,5250,5
3327,135887,5
3328,84601,5
3329,2181,5
3330,3764,5
3331,60487,5
3332,3069,5
3333,56171,5
3334,2365,5
3335,84844,5
3336,113,5
3337,34532,5
3338,5380,5
3339,4661,5
3340,5319,5
3341,4658,5
3342,7802,5
3343,79134,5
3344,1236,5
3345,118,5
3346,7493,5
3347,134393,5
3348,5357,5
3349,121,5
3350,3769,5
3351,134368,5
3352,2026,5
3353,312,5
3354,8879,5
3355,4116,5
3356,1972,5
3357,66371,5
3358,51412,5
3359,1970,5
3360,51086,5
3361,6974,5
3362,1703,5
3363,879,5
3364,92535,5
3365,93326,5
3366,51080,5
3367,44397,5
3368,89774,5
3369,106642,5
3370,6978,5
3371,504,5
3372,2749,5
3373,510,5
3374,4005,5
3375,6985,5
3376,6986,5
3377,49651,5
3378,3689,5
3379,465,5
3380,3571,5
3381,2613,5
3382,1684,5
3383,937,5
3384,2570,5
3385,65585,5
3386,4091,5
3387,108979,5
3388,1985,5
3389,929,5
3390,927,5
3391,4080,5
3392,453,5
3393,2587,5
3394,44204,5
3395,6889,5
3396,1686,5
3397,3690,5
3398,4061,5
3399,639,5
3400,91653,5
3401,2879,5
3402,2752,5
3403,4047,5
3404,461,5
3405,7303,5
3406,8582,5
3407,6996,5
3408,3908,5
3409,3928,5
3410,102880,5
3411,8369,5
3412,104243,5
3413,7116,5
3414,103810,5
3415,47721,5
3416,1866,5
3417,95307,5
3418,71462,5
3419,7150,5
3420,69134,5
3421,95558,5
3422,8207,5
3423,3889,5
3424,68793,5
3425,45501,5
3426,2725,5
3427,3877,5
3428,7247,5
3429,1855,5
3430,7234,5
3431,3930,5
3432,7075,5
3433,3989,5
3434,7008,5
3435,8581,5
3436,7000,5
3437,66509,5
3438,66665,5
3439,3604,5
3440,547,5
3441,8531,5
3442,2859,5
3443,3973,5
3444,1730,5
3445,67408,5
3446,7073,5
3447,2748,5
3448,105213,5
3449,7027,5
3450,7034,5
3451,67923,5
3452,2856,5
3453,2696,5
3454,1900,5
3455,94780,5
3456,44788,5
3457,6791,5
3458,90374,5
3459,3525,5
3460,970,5
3461,42004,5
3462,6612,5
3463,3693,5
3464,3500,5
3465,6785,5
3466,436,5
3467,665,5
3468,4130,5
3469,6783,5
3470,43919,5
3471,2540,5
3472,8838,5
3473,6743,5
3474,91077,5
3475,65188,5
3476,6658,5
3477,1992,5
3478,2560,5
3479,65230,5
3480,6650,5
3481,90376,5
3482,4186,5
3483,109673,5
3484,1670,5
3485,2553,5
3486,3515,5
3487,3824,5
3488,102194,5
3489,53318,5
3490,52767,5
3491,4174,5
3492,53129,5
3493,8011,5
3494,8870,5
3495,6664,5
3496,104283,4
3497,7056,4
3498,5214,4
3499,85179,4
3500,6480,4
3501,71106,4
3502,56339,4
3503,8530,4
3504,7566,4
3505,60333,4
3506,6482,4
3507,8928,4
3508,7062,4
3509,48744,4
3510,46948,4
3511,60293,4
3512,137857,4
3513,70183,4
3514,31193,4
3515,8372,4
3516,7771,4
3517,64285,4
3518,7068,4
3519,7072,4
3520,6645,4
3521,7767,4
3522,31420,4
3523,136598,4
3524,5237,4
3525,6707,4
3526,8477,4
3527,7018,4
3528,7560,4
3529,79274,4
3530,67788,4
3531,6466,4
3532,72731,4
3533,94677,4
3534,105197,4
3535,67665,4
3536,34534,4
3537,135133,4
3538,7042,4
3539,84615,4
3540,5267,4
3541,136020,4
3542,67267,4
3543,5323,4
3544,44972,4
3545,33669,4
3546,79224,4
3547,5265,4
3548,5255,4
3549,56286,4
3550,8499,4
3551,5341,4
3552,69524,4
3553,56003,4
3554,8833,4
3555,8998,4
3556,45880,4
3557,79553,4
3558,103688,4
3559,8191,4
3560,82095,4
3561,4915,4
3562,7155,4
3563,4932,4
3564,33903,4
3565,82169,4
3566,64622,4
3567,8225,4
3568,8239,4
3569,95858,4
3570,6596,4
3571,7151,4
3572,59014,4
3573,68659,4
3574,8363,4
3575,103624,4
3576,7362,4
3577,47124,4
3578,4902,4
3579,4888,4
3580,6561,4
3581,8880,4
3582,8128,4
3583,7212,4
3584,58154,4
3585,33437,4
3586,71248,4
3587,71254,4
3588,68838,4
3589,45668,4
3590,8866,4
3591,72209,4
3592,4898,4
3593,7698,4
3594,103235,4
3595,8183,4
3596,81156,4
3597,80831,4
3598,7078,4
3599,96728,4
3600,5034,4
3601,8908,4
3602,68205,4
3603,41716,4
3604,45028,4
3605,34334,4
3606,82854,4
3607,5056,4
3608,6530,4
3609,140110,4
3610,7757,4
3611,6638,4
3612,8937,4
3613,97866,4
3614,5105,4
3615,96488,4
3616,5107,4
3617,5027,4
3618,80126,4
3619,7728,4
3620,7584,4
3621,8906,4
3622,7136,4
3623,7135,4
3624,56941,4
3625,111113,4
3626,71466,4
3627,45081,4
3628,80363,4
3629,7102,4
3630,45062,4
3631,82667,4
3632,59333,4
3633,40851,4
3634,56801,4
3635,7104,4
3636,5016,4
3637,79008,4
3638,37240,4
3639,97860,4
3640,5379,4
3641,6286,4
3642,5927,4
3643,8661,4
3644,6909,4
3645,5938,4
3646,55094,4
3647,5941,4
3648,87298,4
3649,55444,4
3650,74946,4
3651,66171,4
3652,74916,4
3653,8754,4
3654,101112,4
3655,73881,4
3656,26528,4
3657,47382,4
3658,75805,4
3659,100498,4
3660,7943,4
3661,26712,4
3662,101142,4
3663,6294,4
3664,51884,4
3665,63853,4
3666,91842,4
3667,77364,4
3668,7941,4
3669,26680,4
3670,7320,4
3671,5833,4
3672,118997,4
3673,6290,4
3674,69712,4
3675,86293,4
3676,55069,4
3677,108729,4
3678,6252,4
3679,26524,4
3680,6869,4
3681,6197,4
3682,114074,4
3683,6811,4
3684,46062,4
3685,8796,4
3686,6808,4
3687,38798,4
3688,100556,4
3689,25850,4
3690,74851,4
3691,108981,4
